Ap1,Ap3,Ap4,Ap5,Ap6,Ap8,Ap11,Ap12,Ap13,Ap14,Ap16,Ap19,Ap22,Ap23,Ap24,Ap27,Ap29,Ap34,Ap35,Ap38,Ap39,Ap41,Ap43,Ap45,Ap48,Ap49,Ap50,Ap56,Ap60,Ap66,Ap70,Ap74,Ap76,Ap78,Ap79,Ap85,Ap87,Ap93,Ap102,Ap104,Ap110,Ap112,Ap114,Ap117,Ap120,Ap122,Ap129,Ap131,Ap132,zona
-100.0,-60.0,-85.0,-68.0,-78.0,-62.0,-64.0,-81.0,-84.0,-73.0,-77.0,-84.0,-85.0,-79.0,-84.0,-100.0,-100.0,-79.0,-81.0,-100.0,-100.0,-83.0,-100.0,-81.0,-78.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.0
-100.0,-72.0,-83.0,-73.0,-77.0,-62.0,-67.0,-81.0,-85.0,-66.0,-76.0,-76.0,-85.0,-86.0,-76.0,-100.0,-100.0,-75.0,-84.0,-100.0,-100.0,-83.0,-100.0,-83.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.0
-100.0,-72.0,-83.0,-73.0,-77.0,-62.0,-67.0,-81.0,-85.0,-66.0,-76.0,-76.0,-85.0,-86.0,-76.0,-100.0,-100.0,-75.0,-84.0,-100.0,-100.0,-83.0,-100.0,-83.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.0
-100.0,-72.0,-83.0,-73.0,-77.0,-62.0,-67.0,-81.0,-85.0,-66.0,-76.0,-76.0,-85.0,-86.0,-76.0,-100.0,-100.0,-75.0,-84.0,-100.0,-100.0,-83.0,-100.0,-83.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,42.0
-100.0,-61.0,-76.0,-73.0,-73.0,-72.0,-69.0,-81.0,-78.0,-68.0,-78.0,-73.0,-100.0,-89.0,-72.0,-100.0,-100.0,-74.0,-87.0,-100.0,-100.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-59.0,-78.0,-69.0,-76.0,-60.0,-66.0,-81.0,-78.0,-65.0,-77.0,-73.0,-79.0,-100.0,-73.0,-100.0,-100.0,-75.0,-83.0,-100.0,-100.0,-81.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-63.0,-78.0,-73.0,-74.0,-58.0,-66.0,-85.0,-78.0,-65.0,-77.0,-75.0,-79.0,-85.0,-74.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-81.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,43.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-68.0,-81.0,-71.0,-77.0,-61.0,-68.0,-83.0,-80.0,-67.0,-76.0,-76.0,-79.0,-82.0,-76.0,-100.0,-100.0,-74.0,-83.0,-100.0,-100.0,-79.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-100.0,-80.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-74.0,-77.0,-72.0,-100.0,-64.0,-72.0,-89.0,-100.0,-72.0,-78.0,-78.0,-100.0,-89.0,-78.0,-100.0,-100.0,-80.0,-82.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-74.0,-79.0,-68.0,-76.0,-64.0,-73.0,-89.0,-85.0,-65.0,-75.0,-81.0,-100.0,-89.0,-81.0,-100.0,-100.0,-76.0,-83.0,-100.0,-100.0,-84.0,-100.0,-85.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,44.0
-100.0,-74.0,-80.0,-66.0,-76.0,-64.0,-75.0,-89.0,-75.0,-65.0,-76.0,-73.0,-100.0,-89.0,-74.0,-100.0,-100.0,-75.0,-81.0,-100.0,-100.0,-84.0,-100.0,-80.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-73.0,-80.0,-66.0,-78.0,-64.0,-74.0,-83.0,-75.0,-66.0,-80.0,-72.0,-100.0,-89.0,-72.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-80.0,-100.0,-82.0,-79.0,-100.0,-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-73.0,-80.0,-66.0,-78.0,-64.0,-74.0,-83.0,-75.0,-66.0,-80.0,-72.0,-100.0,-89.0,-72.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-80.0,-100.0,-82.0,-79.0,-100.0,-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-73.0,-80.0,-66.0,-78.0,-64.0,-74.0,-83.0,-75.0,-66.0,-80.0,-72.0,-100.0,-89.0,-72.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-80.0,-100.0,-82.0,-79.0,-100.0,-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-73.0,-80.0,-66.0,-78.0,-64.0,-74.0,-83.0,-75.0,-66.0,-80.0,-72.0,-100.0,-89.0,-72.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-80.0,-100.0,-82.0,-79.0,-100.0,-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-73.0,-80.0,-66.0,-78.0,-64.0,-74.0,-83.0,-75.0,-66.0,-80.0,-72.0,-100.0,-89.0,-72.0,-100.0,-100.0,-76.0,-81.0,-100.0,-100.0,-80.0,-100.0,-82.0,-79.0,-100.0,-79.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-75.0,-82.0,-66.0,-78.0,-64.0,-76.0,-87.0,-78.0,-64.0,-77.0,-74.0,-100.0,-89.0,-75.0,-100.0,-100.0,-76.0,-84.0,-100.0,-100.0,-81.0,-100.0,-84.0,-78.0,-100.0,-79.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-75.0,-82.0,-66.0,-100.0,-100.0,-76.0,-87.0,-78.0,-64.0,-77.0,-74.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-81.0,-100.0,-84.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,45.0
-100.0,-75.0,-81.0,-66.0,-75.0,-62.0,-80.0,-87.0,-75.0,-64.0,-73.0,-78.0,-100.0,-100.0,-79.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-80.0,-100.0,-80.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-75.0,-81.0,-66.0,-75.0,-62.0,-80.0,-87.0,-75.0,-64.0,-73.0,-78.0,-100.0,-100.0,-79.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-80.0,-100.0,-80.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-75.0,-83.0,-63.0,-75.0,-62.0,-72.0,-87.0,-76.0,-70.0,-75.0,-74.0,-100.0,-100.0,-74.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-83.0,-100.0,-80.0,-76.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-86.0,-79.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-75.0,-83.0,-63.0,-75.0,-62.0,-72.0,-87.0,-76.0,-70.0,-75.0,-74.0,-100.0,-100.0,-74.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-83.0,-100.0,-80.0,-76.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-86.0,-79.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-76.0,-83.0,-63.0,-75.0,-69.0,-72.0,-100.0,-74.0,-66.0,-78.0,-76.0,-100.0,-100.0,-77.0,-100.0,-100.0,-73.0,-81.0,-100.0,-100.0,-84.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-87.0,-79.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-76.0,-83.0,-63.0,-75.0,-69.0,-72.0,-100.0,-74.0,-66.0,-78.0,-76.0,-100.0,-100.0,-77.0,-100.0,-100.0,-73.0,-81.0,-100.0,-100.0,-84.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-87.0,-79.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,46.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-76.0,-83.0,-67.0,-73.0,-74.0,-68.0,-100.0,-73.0,-65.0,-76.0,-76.0,-100.0,-100.0,-75.0,-100.0,-100.0,-72.0,-81.0,-100.0,-100.0,-80.0,-100.0,-81.0,-76.0,-100.0,-100.0,-100.0,-100.0,-77.0,-100.0,-100.0,-100.0,-82.0,-76.0,-100.0,-100.0,-94.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-81.0,-84.0,-63.0,-100.0,-65.0,-76.0,-100.0,-80.0,-67.0,-100.0,-78.0,-100.0,-100.0,-78.0,-100.0,-100.0,-74.0,-78.0,-100.0,-100.0,-75.0,-100.0,-76.0,-76.0,-100.0,-100.0,-100.0,-100.0,-76.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-81.0,-81.0,-61.0,-73.0,-64.0,-78.0,-100.0,-80.0,-67.0,-83.0,-74.0,-100.0,-100.0,-74.0,-100.0,-100.0,-73.0,-79.0,-100.0,-100.0,-71.0,-100.0,-78.0,-80.0,-100.0,-100.0,-100.0,-100.0,-79.0,-100.0,-100.0,-100.0,-100.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-77.0,-83.0,-60.0,-75.0,-60.0,-74.0,-100.0,-81.0,-64.0,-84.0,-73.0,-100.0,-100.0,-73.0,-100.0,-100.0,-75.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-82.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,47.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-78.0,-82.0,-60.0,-75.0,-61.0,-74.0,-100.0,-81.0,-65.0,-84.0,-72.0,-100.0,-100.0,-73.0,-100.0,-100.0,-72.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-77.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-79.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-61.0,-74.0,-58.0,-73.0,-61.0,-60.0,-85.0,-87.0,-61.0,-72.0,-77.0,-100.0,-87.0,-77.0,-100.0,-100.0,-73.0,-80.0,-100.0,-100.0,-72.0,-100.0,-79.0,-81.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-84.0,-74.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-61.0,-74.0,-58.0,-73.0,-100.0,-60.0,-85.0,-87.0,-61.0,-72.0,-77.0,-100.0,-87.0,-77.0,-100.0,-100.0,-73.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-83.0,-100.0,-100.0,-100.0,-84.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,48.0
-100.0,-61.0,-82.0,-62.0,-70.0,-100.0,-72.0,-85.0,-81.0,-60.0,-79.0,-74.0,-100.0,-87.0,-74.0,-100.0,-100.0,-68.0,-83.0,-100.0,-100.0,-76.0,-100.0,-83.0,-75.0,-100.0,-100.0,-100.0,-100.0,-75.0,-100.0,-100.0,-100.0,-86.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.0
-100.0,-70.0,-76.0,-62.0,-74.0,-79.0,-65.0,-85.0,-81.0,-63.0,-74.0,-74.0,-100.0,-87.0,-74.0,-100.0,-100.0,-76.0,-82.0,-100.0,-100.0,-83.0,-100.0,-81.0,-78.0,-100.0,-100.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.0
-100.0,-68.0,-82.0,-61.0,-77.0,-74.0,-59.0,-100.0,-87.0,-66.0,-72.0,-75.0,-100.0,-87.0,-75.0,-100.0,-100.0,-77.0,-83.0,-100.0,-100.0,-82.0,-100.0,-81.0,-78.0,-100.0,-82.0,-100.0,-100.0,-78.0,-100.0,-100.0,-100.0,-80.0,-77.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,49.0
